Date,realized_vol_proxy,garch_forecast,baseline_forecast,garch_error,baseline_error
2024-03-26,0.1848740052786459,0.717337462709945,0.7114925010662906,0.5324634574312992,0.5266184957876447
2024-03-27,0.8368869366498036,0.6353200669681337,0.7131552637162403,-0.20156686968166992,-0.12373167293356335
2024-03-28,0.0191117139571303,0.6353200669681337,0.6642804764948698,0.6162083530110034,0.6451687625377395
2024-04-01,0.1741386760592587,0.6353200669681337,0.6518342511908777,0.461181390908875,0.477695575131619
2024-04-02,0.6378434865184648,0.6353200669681337,0.6472199598527267,-0.0025234195503310852,0.009376473334261948
2024-04-03,0.1097932398189133,0.6353200669681337,0.6524251986502392,0.5255268271492204,0.5426319588313259
2024-04-04,1.2281257653135604,0.6309041163444601,0.6393846182082671,-0.5972216489691003,-0.5887411471052933
2024-04-05,1.0392606086880196,0.6309041163444601,0.6877483939476784,-0.40835649234355953,-0.3515122147403412
2024-04-08,0.055927872272767,0.6309041163444601,0.6102326010516531,0.5749762440716931,0.5543047287788861
2024-04-09,0.1156063454455997,0.6309041163444601,0.6102463646132179,0.5152977708988604,0.49464001916761824
2024-04-10,1.006345194625137,0.6309041163444601,0.6043656256964036,-0.37544107828067685,-0.4019795689287333
2024-04-11,0.7518345874548402,0.8368323185301275,0.6366583420021724,0.0849977310752873,-0.1151762454526678
2024-04-12,1.3899116445977144,0.8368323185301275,0.647943689702057,-0.5530793260675869,-0.7419679548956575
2024-04-15,1.2607182378261774,0.8368323185301275,0.6992527267235268,-0.4238859192960499,-0.5614655111026506
2024-04-16,0.1825577129632942,0.8368323185301275,0.7158365937464535,0.6542746055668334,0.5332788807831592
2024-04-17,0.5935757700413069,0.8368323185301275,0.7161952739120045,0.2432565484888206,0.12261950387069764
2024-04-18,0.2059888526688224,0.9516944903800248,0.7010275572637082,0.7457056377112025,0.49503870459488586
2024-04-19,0.8766650264171221,0.9516944903800248,0.6941664594262742,0.07502946396290278,-0.18249856699084788
2024-04-22,0.9167051448542956,0.9516944903800248,0.6807136149796281,0.0349893455257293,-0.23599152987466743
